NumDots,SubdomainLevel,PathLevel,UrlLength,NumDash,NumDashInHostname,AtSymbol,TildeSymbol,NumUnderscore,NumPercent,NumQueryComponents,NumAmpersand,NumHash,NumNumericChars,NoHttps,RandomString,IpAddress,DomainInSubdomains,DomainInPaths,HttpsInHostname,HostnameLength,PathLength,QueryLength,DoubleSlashInPath,NumSensitiveWords,EmbeddedBrandName,PctExtHyperlinks,PctExtResourceUrls,ExtFavicon,InsecureForms,RelativeFormAction,ExtFormAction,AbnormalFormAction,PctNullSelfRedirectHyperlinks,FrequentDomainNameMismatch,FakeLinkInStatusBar,RightClickDisabled,PopUpWindow,SubmitInfoToEmail,IframeOrFrame,MissingTitle,ImagesOnlyInForm,SubdomainLevelRT,UrlLengthRT,PctExtResourceUrlsRT,AbnormalExtFormActionR,ExtMetaScriptLinkRT,PctExtNullSelfRedirectHyperlinksRT,CLASS_LABEL
2,1,4,42,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,21,14,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
2,1,0,26,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,1,0,0,0,0,0.0628272251,0.0148148148,0,1,0,0,0,0.0104712042,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
2,1,4,60,0,0,0,0,0,0,0,0,0,14,1,1,0,0,0,0,23,30,0,0,0,0,0.1,0.4,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,-1,1,0,1,0
3,1,4,63,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,27,29,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
1,0,2,29,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,16,6,0,0,0,0,0.2587412587,0.027027027,0,1,0,0,0,0.0559440559,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1
2,1,5,102,5,0,0,0,0,0,0,0,0,6,1,1,0,0,1,0,23,72,0,0,0,0,0.1965811966,1.0,0,1,0,0,0,0.0170940171,0,0,0,0,0,1,0,0,1,-1,-1,1,-1,1,0
3,1,8,80,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,18,55,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,1
2,0,4,61,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,35,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
1,0,2,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,27,6,0,0,0,0,1.0,0.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,1,1,1,-1,1
1,0,2,53,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,20,26,0,0,0,0,0.064516129,0.1290322581,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,-1,1,1,1,0
3,1,4,45,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,23,15,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
3,0,6,119,3,0,0,0,0,0,0,0,0,28,1,1,0,0,1,0,17,95,0,0,0,0,0.0,0.0416666667,1,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,0,1,1
2,1,10,113,0,0,0,0,1,0,0,0,0,19,1,1,0,0,1,0,26,80,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,1
2,0,3,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,12,0,0,0,0,0.0582959641,0.1578947368,0,1,0,0,0,0.0269058296,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0
1,0,1,39,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,24,8,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
2,1,3,65,0,0,0,0,0,0,0,0,0,21,1,1,0,0,0,0,22,36,0,0,0,0,0.0,0.0,0,1,0,0,0,1.0,0,0,0,0,0,0,0,0,1,0,1,1,1,-1,1
2,1,5,46,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,18,21,0,0,0,0,0.0736434109,0.4385964912,0,1,0,0,0,0.0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0
1,0,4,36,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,9,20,0,0,0,0,0.0705882353,0.2857142857,0,0,0,0,0,0.0117647059,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0
1,0,2,55,1,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,17,31,0,0,0,0,0.193877551,0.8,0,1,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,-1,1,0,1,0
2,0,2,68,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,21,40,0,0,0,0,0.0224719101,0.2727272727,0,0,0,0,0,0.0112359551,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0
3,1,1,59,4,0,0,0,0,0,0,0,0,7,1,1,0,0,1,0,18,34,0,0,0,0,0.0505050505,0.0862068966,0,1,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0
2,1,3,68,0,0,0,0,0,0,0,0,0,17,1,1,0,0,1,0,19,42,0,0,0,0,0.9090909091,0.3043478261,1,1,0,0,0,0.0909090909,0,0,0,0,0,1,0,0,1,0,1,1,0,-1,1
2,0,3,82,8,0,0,0,0,0,0,0,0,4,1,1,0,0,1,0,15,60,0,0,0,0,0.0289017341,0.0357142857,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,0
2,0,3,32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,17,8,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
3,1,2,41,0,0,0,0,0,0,0,0,0,4,1,1,0,0,1,0,20,14,0,0,0,0,0.0790960452,0.9255319149,0,1,0,0,0,0.0268361582,0,0,0,0,1,1,0,0,1,1,-1,1,0,1,0
2,1,1,90,10,0,0,0,0,0,0,0,0,7,1,1,0,0,1,0,14,69,0,0,0,0,0.0769230769,0.3166666667,0,1,0,0,0,0.0683760684,0,0,0,0,0,1,0,0,1,-1,1,1,0,1,0
2,1,3,57,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,30,0,0,0,0,0.025974026,0.5833333333,0,1,0,0,0,0.012987013,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0
2,0,0,32,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,24,1,0,0,0,0,0.15625,0.04,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,1,1,1,1,-1,1,0
3,1,1,38,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,19,12,0,0,0,0,0.9230769231,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,1,1,-1,-1,1
2,1,0,29,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,21,1,0,0,0,0,0.4736842105,0.0,0,0,0,0,0,0.0526315789,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0
2,1,4,51,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,27,17,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
3,1,3,50,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,20,23,0,0,0,0,0.1153846154,0.2619047619,0,1,0,0,0,0.0384615385,0,0,0,0,1,1,0,0,1,1,1,1,-1,1,0
3,1,3,51,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,18,26,0,0,0,0,0.0287356322,0.5283018868,0,1,0,0,0,0.0032840722,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0
1,0,2,28,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,9,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
1,0,2,60,3,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,14,39,0,0,0,0,0.1,0.2195121951,0,1,0,0,0,0.0333333333,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0
2,0,3,36,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,15,14,0,0,0,0,0.4576271186,0.1875,0,1,0,0,0,0.0169491525,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
2,0,2,55,3,0,0,0,0,0,0,0,0,10,1,1,0,0,1,0,9,39,0,0,0,0,0.1320754717,0.0925925926,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0
2,0,3,115,13,0,0,0,0,0,0,0,0,12,1,1,0,0,1,0,12,96,0,0,0,0,0.0572916667,0.064516129,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,0
3,1,2,39,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,22,10,0,0,0,0,0.0,0.1538461538,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
2,1,3,49,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,16,0,0,0,0,0.1017964072,0.1515151515,0,0,0,0,0,0.005988024,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0
3,1,1,41,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,14,9,10,0,0,0,0.0740740741,0.0285714286,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0
4,1,4,57,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22,28,0,0,0,0,0.8333333333,0.2631578947,1,1,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,1,1,0,-1,1
5,3,1,67,2,0,0,0,0,0,0,0,0,15,1,1,0,0,0,0,29,31,0,0,0,0,0.407239819,0.0945945946,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,-1,0,1,1,0,0,0
2,1,4,51,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,20,24,0,0,0,0,0.5,0.0,0,1,0,0,0,0.5,0,0,0,0,0,1,0,0,1,1,1,1,1,-1,1
3,1,4,51,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,25,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
2,1,2,60,2,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,29,24,0,0,0,0,0.0716510903,0.9047619048,0,1,0,0,0,0.0218068536,0,0,0,0,0,1,0,0,1,0,0,1,-1,1,0
2,0,2,39,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,15,17,0,0,0,0,0.6754385965,0.0845070423,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,-1,-1,0
3,1,0,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,1,0,0,0,0,0.1512605042,0.976744186,0,1,0,0,0,0.0336134454,0,0,0,0,0,0,0,0,1,1,-1,1,-1,1,0
2,1,4,95,6,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,13,75,0,0,0,0,0.0919881306,0.3272727273,0,1,0,0,0,0.0207715134,0,0,0,0,0,0,0,0,1,-1,0,1,1,1,0
2,1,4,62,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,23,32,0,0,0,0,0.2469135802,0.1764705882,0,1,0,0,0,0.012345679,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0
2,0,1,35,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,10,18,0,0,0,0,1.0,0.9333333333,0,1,0,0,0,0.0,1,0,0,0,0,1,0,0,1,1,-1,1,1,-1,1
2,0,4,50,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,12,31,0,0,0,0,0.0769230769,0.4285714286,0,1,0,0,0,0.0769230769,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0
2,1,3,52,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,22,23,0,0,0,0,0.0,0.0,0,1,0,0,0,1.0,0,0,0,0,0,0,0,0,1,1,1,1,1,-1,1
2,0,1,79,0,0,0,0,5,0,0,0,0,1,1,0,0,0,1,0,25,47,0,0,0,0,0.1875,0.1379310345,0,1,0,0,0,0.03125,0,0,0,0,0,1,0,0,1,-1,1,1,0,1,0
1,0,5,66,3,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,17,42,0,0,0,0,0.2195121951,0.2666666667,0,1,1,0,0,0.0243902439,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
4,1,2,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22,16,0,0,0,0,1.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,-1,1,-1,-1,1
1,0,1,27,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,9,11,0,0,0,0,0.0966183575,0.1690140845,0,0,0,0,0,0.115942029,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0
2,0,3,50,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12,31,0,0,0,0,0.5,0.1818181818,1,1,0,0,0,0.0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1
2,0,2,37,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,12,18,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
3,0,3,46,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,23,0,0,0,0,1.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,-1,1,-1,-1,1
2,1,0,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,1,0,0,0,0,0.0740740741,0.4117647059,0,1,0,0,0,0.0185185185,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0
5,1,3,62,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,29,26,0,0,1,0,0.8888888889,0.0,0,1,0,0,0,0.1111111111,0,0,0,0,0,0,0,0,1,0,1,1,1,-1,1
2,0,3,32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,8,0,0,0,0,0.9230769231,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,1,1,-1,-1,1
3,1,3,54,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,19,28,0,0,0,0,0.9230769231,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,1,1,-1,-1,1
2,1,4,62,2,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,19,36,0,0,0,0,0.0,0.34375,0,1,0,0,0,0.224,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0
2,1,2,38,0,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,13,18,0,0,0,0,0.0,0.1111111111,0,1,1,0,0,0.0094339623,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0
4,1,3,44,0,0,0,0,0,0,0,0,0,4,1,1,0,0,1,0,16,21,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
2,1,4,86,5,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,23,56,0,0,0,0,0.2857142857,0.3428571429,0,1,0,0,0,0.0,0,0,0,0,1,1,0,0,1,-1,1,1,0,1,0
1,0,3,34,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,14,13,0,0,0,0,1.0,0.1428571429,1,1,0,0,0,0.0,0,0,0,0,0,1,0,0,1,1,1,1,0,-1,1
2,1,2,28,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,14,7,0,0,0,0,0.15,0.2307692308,0,1,0,0,0,0.2,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0
2,0,2,76,5,0,0,0,0,0,0,0,0,5,1,1,0,0,1,0,12,57,0,0,0,0,0.4761904762,0.0434782609,0,0,0,0,0,0.0052910053,0,0,0,0,0,0,0,0,1,-1,1,1,-1,0,0
3,2,3,76,4,0,0,0,0,0,0,0,0,5,1,1,0,0,1,0,34,35,0,0,0,0,0.4042553191,0.4871794872,0,1,0,0,0,0.0425531915,0,0,0,0,0,1,0,0,0,-1,1,1,0,0,0
2,0,3,52,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,29,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
2,1,2,45,2,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,16,22,0,0,0,0,0.1734693878,0.1086956522,0,1,0,0,0,0.0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0
2,0,2,38,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,17,14,0,0,0,0,1.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,-1,1,-1,-1,1
1,0,2,38,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,23,8,0,0,0,0,0.0,0.1538461538,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
3,1,2,88,6,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,17,64,0,0,0,0,0.1162790698,0.8181818182,0,0,0,0,0,0.0465116279,0,0,0,0,0,1,0,0,1,-1,-1,1,-1,1,0
2,1,3,55,1,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,22,26,0,0,0,0,0.0701754386,0.1538461538,0,1,1,0,0,0.0263157895,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0
3,1,2,61,0,0,1,0,0,0,0,0,0,5,1,1,0,0,1,0,15,39,0,0,0,0,0.1896551724,0.328358209,0,1,0,0,0,0.0057471264,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1,0,3,55,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,28,20,0,0,0,0,0.0984848485,0.2444444444,0,1,1,0,0,0.0606060606,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0
1,0,3,82,7,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,16,59,0,0,0,0,0.0,0.45,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,-1,1,0,1,0
2,1,3,65,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,21,37,0,0,0,0,0.1466666667,0.2608695652,0,1,0,0,0,0.0133333333,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0
1,0,7,60,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,15,38,0,0,0,0,0.0884955752,0.1481481481,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0
4,1,2,42,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,16,0,0,0,0,0.0497354497,0.0657894737,0,1,0,0,0,0.1439153439,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0
2,1,5,54,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,20,27,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
3,1,5,85,7,0,0,0,3,0,0,0,0,9,1,1,0,0,0,0,12,66,0,0,0,0,0.1320754717,0.2222222222,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,0,1,0
1,0,4,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,27,0,0,0,0,0.9230769231,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,1,1,-1,-1,1
3,1,5,88,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,30,51,0,0,0,0,0.75,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,1,-1,1
2,1,8,70,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,11,52,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
2,0,3,49,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,27,0,0,0,0,0.9230769231,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,1,1,-1,-1,1
2,1,4,56,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,20,29,0,0,0,0,0.5,0.0,0,1,0,0,0,0.5,0,0,0,0,0,1,0,0,1,0,1,1,1,-1,1
3,1,1,61,2,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,18,15,20,0,0,0,0.1594202899,0.1111111111,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0
2,0,4,48,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,32,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
2,1,2,84,8,0,0,0,0,0,0,0,0,11,1,1,0,0,1,0,29,48,0,0,0,0,0.0408163265,0.375,0,0,0,0,0,0.1632653061,0,0,0,0,0,1,0,0,1,-1,1,1,0,1,0
2,1,7,73,3,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,13,53,0,0,0,0,0.275,0.2,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,-1,1,1,1,0
2,1,4,71,0,0,0,0,2,0,0,0,0,2,1,0,0,0,1,0,24,40,0,0,0,0,0.0,0.0434782609,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0
4,1,2,46,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,18,21,0,0,0,0,0.0042553191,0.829787234,0,1,0,0,0,0.0021276596,0,0,0,0,0,0,0,0,1,1,-1,1,0,1,0
2,0,2,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,18,0,0,0,0,0.8333333333,0.1818181818,0,1,0,0,0,0.1666666667,0,0,0,0,0,0,1,0,1,1,-1,1,1,-1,1
5,1,5,111,0,0,0,0,0,0,0,0,0,21,1,1,0,0,1,0,23,81,0,0,0,0,1.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,1,1,-1,1,1,1,-1,1
3,1,2,65,1,0,0,0,1,0,0,0,0,9,1,1,0,0,1,0,19,39,0,0,0,0,0.5316455696,0.2333333333,0,1,0,0,0,0.0253164557,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
3,2,3,39,0,0,0,0,0,0,0,0,0,6,1,1,0,1,0,0,23,9,0,0,0,0,0.1699716714,0.16,0,1,0,0,0,0.0028328612,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0
1,0,2,61,6,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,10,44,0,0,0,0,0.2558139535,0.2142857143,0,1,0,0,0,0.0465116279,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0
2,1,2,60,3,0,0,0,0,0,0,0,0,5,1,1,0,0,1,0,18,35,0,0,0,0,0.0769230769,0.2571428571,0,1,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
2,0,2,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,26,0,0,0,0,0.0,0.9743589744,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,-1,1,-1,1,1
1,0,5,70,6,0,0,0,0,0,0,0,0,12,1,1,0,0,1,0,10,53,0,0,0,0,0.4850299401,0.5189873418,0,1,0,0,0,0.0119760479,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0
2,1,3,42,0,0,0,0,0,0,0,0,0,6,1,1,0,0,1,0,22,13,0,0,0,0,0.0382513661,0.0,0,1,0,0,0,0.0054644809,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
2,1,3,43,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,19,17,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
1,0,4,43,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,13,23,0,0,0,0,0.0458715596,0.3043478261,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0
1,0,2,45,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,15,23,0,0,0,0,0.0697674419,0.2,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
1,0,3,78,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,17,54,0,0,0,0,0.1153846154,0.5,0,0,0,0,0,0.0769230769,0,0,0,0,0,0,0,0,1,-1,0,1,0,1,0
1,0,4,43,0,0,0,0,0,0,0,0,0,5,1,1,0,0,1,0,11,25,0,0,0,0,0.0793650794,0.0222222222,0,0,0,0,0,0.0317460317,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
3,1,2,43,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,13,23,0,0,0,0,0.75,0.1,1,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,-1,1
2,0,2,94,10,0,0,0,0,0,0,0,0,4,1,1,0,0,1,0,25,62,0,0,0,0,0.1774193548,0.6923076923,0,1,0,0,0,0.0322580645,0,0,0,0,0,1,0,0,1,-1,-1,1,0,1,0
1,0,3,66,0,0,0,0,0,0,0,0,0,25,1,1,0,0,0,0,21,38,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
1,0,2,25,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,10,8,0,0,0,0,0.0,0.0,0,1,0,0,0,1.0,0,0,0,0,0,0,0,0,1,1,1,1,1,-1,1
2,1,2,36,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,18,11,0,0,0,0,0.4307692308,0.4705882353,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
1,0,5,76,5,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,17,52,0,0,0,0,0.1,0.0454545455,0,1,0,0,0,0.05,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,0
1,0,0,25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,1,0,0,0,0,0.0555555556,0.0410958904,0,1,0,0,0,0.0396825397,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0
2,1,4,86,3,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,28,51,0,0,0,0,0.0248962656,0.4444444444,0,1,0,0,0,0.0,0,0,0,0,0,1,0,0,1,-1,1,1,0,1,0
3,1,4,53,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,19,27,0,0,0,0,0.1272727273,0.6315789474,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,1,1,0,1,-1,1,0
1,0,2,39,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,22,10,0,0,0,0,1.0,0.1428571429,1,1,0,0,0,0.0,0,0,0,0,0,1,0,0,1,1,1,1,0,-1,1
3,0,5,62,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,17,38,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
1,0,4,99,9,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,22,70,0,0,0,0,0.0882352941,0.2631578947,0,1,0,0,0,0.0294117647,0,0,0,0,0,0,0,0,1,-1,1,1,0,1,0
